,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
92,2012-05-09,33368942.818178773,32321206.659919508,35365476.05922232,33368942.818178773,33368942.818178773,421161.20614417596,421161.20614417596,421161.20614417596,638617.2151337335,638617.2151337335,638617.2151337335,-217456.00898955754,-217456.00898955754,-217456.00898955754,0.0,0.0,0.0,33790104.02432295
93,2012-05-10,33374240.76727013,32448387.81514649,35190381.137660414,33374240.76727013,33374240.76727013,433363.9673621969,433363.9673621969,433363.9673621969,648037.5147046892,648037.5147046892,648037.5147046892,-214673.54734249224,-214673.54734249224,-214673.54734249224,0.0,0.0,0.0,33807604.73463233
94,2012-05-11,33379538.71636149,32289527.970759396,35293567.12180106,33379538.71636149,33379538.71636149,432484.3037872664,432484.3037872664,432484.3037872664,645406.8827397096,645406.8827397096,645406.8827397096,-212922.5789524432,-212922.5789524432,-212922.5789524432,0.0,0.0,0.0,33812023.020148754
95,2012-05-14,33395432.56363556,32333311.840061545,35272726.93393437,33395432.56363556,33395432.56363556,427356.53518428927,427356.53518428927,427356.53518428927,641098.2329858073,641098.2329858073,641098.2329858073,-213741.69780151814,-213741.69780151814,-213741.69780151814,0.0,0.0,0.0,33822789.09881985
96,2012-05-15,33400730.51272692,32459485.257193673,35300743.701198265,33400730.51272692,33400730.51272692,431892.94134716294,431892.94134716294,431892.94134716294,647695.6421776263,647695.6421776263,647695.6421776263,-215802.7008304634,-215802.7008304634,-215802.7008304634,0.0,0.0,0.0,33832623.454074085
97,2012-05-16,33406028.461818278,32384150.443108596,35190987.20612399,33406028.461818278,33406028.461818278,420067.0104176835,420067.0104176835,420067.0104176835,638617.2151337286,638617.2151337286,638617.2151337286,-218550.2047160451,-218550.2047160451,-218550.2047160451,0.0,0.0,0.0,33826095.47223596
98,2012-05-17,33411326.410909638,32378080.24262135,35326253.89645715,33411326.410909638,33411326.410909638,426222.84134752746,426222.84134752746,426222.84134752746,648037.5147053291,648037.5147053291,648037.5147053291,-221814.67335780148,-221814.67335780148,-221814.67335780148,0.0,0.0,0.0,33837549.25225717
99,2012-05-18,33416624.360000994,32431168.161602724,35260876.135719895,33416624.360000994,33416624.360000994,420002.7736888826,420002.7736888826,420002.7736888826,645406.882738136,645406.882738136,645406.882738136,-225404.10904925343,-225404.10904925343,-225404.10904925343,0.0,0.0,0.0,33836627.13368988
100,2012-05-21,33432518.20727507,32331064.58916111,35306755.11459828,33432518.20727507,33432518.20727507,405094.53074528475,405094.53074528475,405094.53074528475,641098.2329857703,641098.2329857703,641098.2329857703,-236003.70224048555,-236003.70224048555,-236003.70224048555,0.0,0.0,0.0,33837612.73802035
101,2012-05-22,33437816.156366426,32272599.03941481,35322538.77462477,33437816.156366426,33437816.156366426,408937.5063827568,408937.5063827568,408937.5063827568,647695.6421772885,647695.6421772885,647695.6421772885,-238758.1357945317,-238758.1357945317,-238758.1357945317,0.0,0.0,0.0,33846753.662749186
102,2012-05-23,33443114.105457786,32148334.71022326,35284420.7096516,33443114.105457786,33443114.105457786,397838.01320314937,397838.01320314937,397838.01320314937,638617.2151337236,638617.2151337236,638617.2151337236,-240779.20193057423,-240779.20193057423,-240779.20193057423,0.0,0.0,0.0,33840952.118660934
103,2012-05-24,33448412.054549143,32408987.530797057,35344491.05295103,33448412.054549143,33448412.054549143,406151.8380849936,406151.8380849936,406151.8380849936,648037.5147059689,648037.5147059689,648037.5147059689,-241885.67662097522,-241885.67662097522,-241885.67662097522,0.0,0.0,0.0,33854563.89263414
104,2012-05-25,33453710.003640503,32290975.436256196,35402685.12370829,33453710.003640503,33453710.003640503,403484.73388655146,403484.73388655146,403484.73388655146,645406.8827398898,645406.8827398898,645406.8827398898,-241922.14885333832,-241922.14885333832,-241922.14885333832,0.0,0.0,0.0,33857194.73752706
105,2012-05-28,33469603.850914575,32363599.503650673,35387807.23623863,33469603.850914575,33469603.850914575,406544.3841550774,406544.3841550774,406544.3841550774,641098.2329873468,641098.2329873468,641098.2329873468,-234553.84883226946,-234553.84883226946,-234553.84883226946,0.0,0.0,0.0,33876148.235069655
106,2012-05-29,33474901.800005935,32446077.31037855,35230252.3870689,33474901.800005935,33474901.800005935,418250.5477496403,418250.5477496403,418250.5477496403,647695.6421775464,647695.6421775464,647695.6421775464,-229445.09442790606,-229445.09442790606,-229445.09442790606,0.0,0.0,0.0,33893152.34775557
107,2012-05-30,33480199.749097288,32400682.869243998,35250668.43384141,33480199.749097288,33480199.749097288,415582.8987102403,415582.8987102403,415582.8987102403,638617.2151337246,638617.2151337246,638617.2151337246,-223034.31642348427,-223034.31642348427,-223034.31642348427,0.0,0.0,0.0,33895782.64780753
108,2012-05-31,33485497.698188644,32430553.16318673,35310585.21626887,33485497.698188644,33485497.698188644,432637.4674730626,432637.4674730626,432637.4674730626,648037.5147054028,648037.5147054028,648037.5147054028,-215400.0472323401,-215400.0472323401,-215400.0472323401,0.0,0.0,0.0,33918135.16566171
109,2012-06-01,33490795.647280004,32420234.825818416,35324575.73965038,33490795.647280004,33490795.647280004,438744.95264287404,438744.95264287404,438744.95264287404,645406.8827399211,645406.8827399211,645406.8827399211,-206661.930097047,-206661.930097047,-206661.930097047,0.0,0.0,0.0,33929540.59992288
110,2012-06-04,33506689.494554076,32501138.92043121,35420848.90135495,33506689.494554076,33506689.494554076,465527.4011222909,465527.4011222909,465527.4011222909,641098.2329889231,641098.2329889231,641098.2329889231,-175570.8318666323,-175570.8318666323,-175570.8318666323,0.0,0.0,0.0,33972216.89567637
111,2012-06-05,33511987.443645436,32520507.39950349,35426594.85391416,33511987.443645436,33511987.443645436,483381.4535570779,483381.4535570779,483381.4535570779,647695.6421781073,647695.6421781073,647695.6421781073,-164314.18862102935,-164314.18862102935,-164314.18862102935,0.0,0.0,0.0,33995368.897202514
112,2012-06-06,33517285.392736793,32594719.5026295,35366734.49026157,33517285.392736793,33517285.392736793,485585.42907661956,485585.42907661956,485585.42907661956,638617.2151337265,638617.2151337265,638617.2151337265,-153031.78605710683,-153031.78605710683,-153031.78605710683,0.0,0.0,0.0,34002870.82181341
113,2012-06-07,33522583.341828153,32494710.035126228,35581502.83699832,33522583.341828153,33522583.341828153,506043.4402443937,506043.4402443937,506043.4402443937,648037.5147051556,648037.5147051556,648037.5147051556,-141994.07446076197,-141994.07446076197,-141994.07446076197,0.0,0.0,0.0,34028626.782072544
114,2012-06-08,33527881.29091951,32609074.12463442,35498807.33240348,33527881.29091951,33527881.29091951,513934.03604378214,513934.03604378214,513934.03604378214,645406.8827400699,645406.8827400699,645406.8827400699,-131472.8466962877,-131472.8466962877,-131472.8466962877,0.0,0.0,0.0,34041815.32696329
115,2012-06-11,33543775.138193585,32620527.86579395,35691489.49474771,33543775.138193585,33543775.138193585,535517.8214290953,535517.8214290953,535517.8214290953,641098.2329871699,641098.2329871699,641098.2329871699,-105580.41155807448,-105580.41155807448,-105580.41155807448,0.0,0.0,0.0,34079292.95962268
116,2012-06-12,33549073.08728494,32669277.737458635,35557498.11423512,33549073.08728494,33549073.08728494,548100.1805532995,548100.1805532995,548100.1805532995,647695.6421774662,647695.6421774662,647695.6421774662,-99595.46162416667,-99595.46162416667,-99595.46162416667,0.0,0.0,0.0,34097173.26783824
117,2012-06-13,33554371.0363763,32654754.306316793,35608397.63706985,33554371.0363763,33554371.0363763,543381.6020560069,543381.6020560069,543381.6020560069,638617.2151337282,638617.2151337282,638617.2151337282,-95235.61307772133,-95235.61307772133,-95235.61307772133,0.0,0.0,0.0,34097752.63843231
118,2012-06-14,33559668.98546766,32631542.229284223,35599703.27152592,33559668.98546766,33559668.98546766,555413.3715245343,555413.3715245343,555413.3715245343,648037.5147066824,648037.5147066824,648037.5147066824,-92624.14318214807,-92624.14318214807,-92624.14318214807,0.0,0.0,0.0,34115082.35699219
119,2012-06-15,33564966.93455902,32629142.126382817,35540811.05204796,33564966.93455902,33564966.93455902,553567.9166786317,553567.9166786317,553567.9166786317,645406.8827434288,645406.8827434288,645406.8827434288,-91838.9660647971,-91838.9660647971,-91838.9660647971,0.0,0.0,0.0,34118534.85123765
120,2012-06-18,33580860.78183309,32673533.08802677,35553419.061804675,33580860.78183309,33580860.78183309,540617.5878963212,540617.5878963212,540617.5878963212,641098.2329838036,641098.2329838036,641098.2329838036,-100480.64508748228,-100480.64508748228,-100480.64508748228,0.0,0.0,0.0,34121478.369729415
121,2012-06-19,33586158.73092445,32742047.92672732,35586770.06421318,33586158.73092445,33586158.73092445,540909.6360346716,540909.6360346716,540909.6360346716,647695.6421768247,647695.6421768247,647695.6421768247,-106786.00614215311,-106786.00614215311,-106786.00614215311,0.0,0.0,0.0,34127068.366959125
122,2012-06-20,33591456.68001581,32563107.241959367,35532882.62257388,33591456.68001581,33591456.68001581,524058.3990384376,524058.3990384376,524058.3990384376,638617.2151337236,638617.2151337236,638617.2151337236,-114558.81609528593,-114558.81609528593,-114558.81609528593,0.0,0.0,0.0,34115515.079054244
123,2012-06-21,33596754.62910716,32630592.316891544,35582643.30275547,33596754.62910716,33596754.62910716,524454.8154788782,524454.8154788782,524454.8154788782,648037.5147052293,648037.5147052293,648037.5147052293,-123582.69922635108,-123582.69922635108,-123582.69922635108,0.0,0.0,0.0,34121209.44458604
124,2012-06-22,33602052.57819852,32627778.584565774,35511286.54437244,33602052.57819852,33602052.57819852,511805.988059627,511805.988059627,511805.988059627,645406.882741855,645406.882741855,645406.882741855,-133600.89468222798,-133600.89468222798,-133600.89468222798,0.0,0.0,0.0,34113858.56625815
125,2012-06-25,33617946.425472595,32520701.955425303,35455264.68360218,33617946.425472595,33617946.425472595,474523.76728926395,474523.76728926395,474523.76728926395,641098.232986993,641098.232986993,641098.232986993,-166574.4656977291,-166574.4656977291,-166574.4656977291,0.0,0.0,0.0,34092470.19276186
126,2012-06-26,33623244.37456395,32621408.971363224,35508956.56064644,33623244.37456395,33623244.37456395,470282.29127672914,470282.29127672914,470282.29127672914,647695.6421782848,647695.6421782848,647695.6421782848,-177413.35090155568,-177413.35090155568,-177413.35090155568,0.0,0.0,0.0,34093526.66584068
127,2012-06-27,33628542.32365531,32619961.36180622,35663918.97304849,33628542.32365531,33628542.32365531,451030.75194759853,451030.75194759853,451030.75194759853,638617.215133731,638617.215133731,638617.215133731,-187586.46318613255,-187586.46318613255,-187586.46318613255,0.0,0.0,0.0,34079573.075602904
128,2012-06-28,33633840.27274667,32645174.103971824,35579480.905546375,33633840.27274667,33633840.27274667,451296.01471408166,451296.01471408166,451296.01471408166,648037.5147049823,648037.5147049823,648037.5147049823,-196741.49999090063,-196741.49999090063,-196741.49999090063,0.0,0.0,0.0,34085136.28746075
129,2012-06-29,33639138.22183803,32530278.151584305,35416623.006436184,33639138.22183803,33639138.22183803,440867.88775519974,440867.88775519974,440867.88775519974,645406.8827402813,645406.8827402813,645406.8827402813,-204538.99498508152,-204538.99498508152,-204538.99498508152,0.0,0.0,0.0,34080006.10959323
130,2012-07-02,33655032.0691121,32628570.425190836,35371965.51219652,33655032.0691121,33655032.0691121,424346.86735430075,424346.86735430075,424346.86735430075,641098.2329836265,641098.2329836265,641098.2329836265,-216751.36562932582,-216751.36562932582,-216751.36562932582,0.0,0.0,0.0,34079378.9364664
131,2012-07-03,33660330.01820346,32591461.099543758,35553322.64429307,33660330.01820346,33660330.01820346,431442.0315232691,431442.0315232691,431442.0315232691,647695.6421776436,647695.6421776436,647695.6421776436,-216253.6106543745,-216253.6106543745,-216253.6106543745,0.0,0.0,0.0,34091772.04972673
132,2012-07-04,33665627.96729481,32603360.842143826,35528504.28285589,33665627.96729481,33665627.96729481,425460.7999395374,425460.7999395374,425460.7999395374,638617.2151337262,638617.2151337262,638617.2151337262,-213156.41519418883,-213156.41519418883,-213156.41519418883,0.0,0.0,0.0,34091088.76723435
133,2012-07-05,33670925.91638617,32637904.40365609,35576316.06752828,33670925.91638617,33670925.91638617,440693.8620895905,440693.8620895905,440693.8620895905,648037.5147044162,648037.5147044162,648037.5147044162,-207343.65261482567,-207343.65261482567,-207343.65261482567,0.0,0.0,0.0,34111619.77847576
134,2012-07-06,33676223.86547753,32542830.98242936,35553127.600881934,33676223.86547753,33676223.86547753,446654.9690998114,446654.9690998114,446654.9690998114,645406.8827387075,645406.8827387075,645406.8827387075,-198751.91363889605,-198751.91363889605,-198751.91363889605,0.0,0.0,0.0,34122878.834577344
135,2012-07-09,33692117.712751605,32745616.7280718,35605120.82952458,33692117.712751605,33692117.712751605,484624.22434943635,484624.22434943635,484624.22434943635,641098.2329835899,641098.2329835899,641098.2329835899,-156474.00863415343,-156474.00863415343,-156474.00863415343,0.0,0.0,0.0,34176741.937101044
136,2012-07-10,33697415.661842965,32710729.453265034,35656407.733244516,33697415.661842965,33697415.661842965,510497.4711938248,510497.4711938248,510497.4711938248,647695.6421770023,647695.6421770023,647695.6421770023,-137198.17098317746,-137198.17098317746,-137198.17098317746,0.0,0.0,0.0,34207913.13303679
137,2012-07-11,33702713.610934325,32707727.967546947,35761084.87082907,33702713.610934325,33702713.610934325,523007.28159226757,523007.28159226757,523007.28159226757,638617.215133728,638617.215133728,638617.215133728,-115609.93354146044,-115609.93354146044,-115609.93354146044,0.0,0.0,0.0,34225720.89252659
138,2012-07-12,33708011.56002568,32832181.294437554,35751334.21143147,33708011.56002568,33708011.56002568,556097.8069897218,556097.8069897218,556097.8069897218,648037.51470385,648037.51470385,648037.51470385,-91939.70771412826,-91939.70771412826,-91939.70771412826,0.0,0.0,0.0,34264109.3670154
139,2012-07-13,33713309.50911704,32803274.670516394,35751061.60614991,33713309.50911704,33713309.50911704,578955.2016890305,578955.2016890305,578955.2016890305,645406.8827420663,645406.8827420663,645406.8827420663,-66451.68105303578,-66451.68105303578,-66451.68105303578,0.0,0.0,0.0,34292264.710806064
140,2012-07-16,33729203.35639111,32840277.89912131,35856197.784310825,33729203.35639111,33729203.35639111,659018.5751368222,659018.5751368222,659018.5751368222,641098.2329867793,641098.2329867793,641098.2329867793,17920.34215004291,17920.34215004291,17920.34215004291,0.0,0.0,0.0,34388221.931527935
141,2012-07-17,33734501.30548247,32835969.35630142,35857947.976098396,33734501.30548247,33734501.30548247,695311.7380561092,695311.7380561092,695311.7380561092,647695.6421763612,647695.6421763612,647695.6421763612,47616.09587974794,47616.09587974794,47616.09587974794,0.0,0.0,0.0,34429813.04353858
142,2012-07-18,33739799.25457383,33054136.019023146,35939825.53936507,33739799.25457383,33739799.25457383,716178.6928126644,716178.6928126644,716178.6928126644,638617.2151337292,638617.2151337292,638617.2151337292,77561.47767893533,77561.47767893533,77561.47767893533,0.0,0.0,0.0,34455977.947386496
143,2012-07-19,33745097.20366519,33027934.266476635,35995319.66792435,33745097.20366519,33745097.20366519,755486.5078308134,755486.5078308134,755486.5078308134,648037.5147044898,648037.5147044898,648037.5147044898,107448.99312632348,107448.99312632348,107448.99312632348,0.0,0.0,0.0,34500583.711496
144,2012-07-20,33750395.15275654,33144221.27402628,35977736.06421776,33750395.15275654,33750395.15275654,782398.0602116929,782398.0602116929,782398.0602116929,645406.8827420975,645406.8827420975,645406.8827420975,136991.17746959548,136991.17746959548,136991.17746959548,0.0,0.0,0.0,34532793.21296824
145,2012-07-23,33766289.000030614,33151405.68532589,36172888.936394304,33766289.000030614,33766289.000030614,862205.3333392643,862205.3333392643,862205.3333392643,641098.2329834128,641098.2329834128,641098.2329834128,221107.10035585126,221107.10035585126,221107.10035585126,0.0,0.0,0.0,34628494.33336988
146,2012-07-24,33771586.949121974,33180490.82794623,36172179.00528627,33771586.949121974,33771586.949121974,894707.0879972101,894707.0879972101,894707.0879972101,647695.642177821,647695.642177821,647695.642177821,247011.44581938905,247011.44581938905,247011.44581938905,0.0,0.0,0.0,34666294.03711919
147,2012-07-25,33776884.89821333,33127719.982280005,36177652.98114952,33776884.89821333,33776884.89821333,910254.9785897217,910254.9785897217,910254.9785897217,638617.2151337307,638617.2151337307,638617.2151337307,271637.7634559909,271637.7634559909,271637.7634559909,0.0,0.0,0.0,34687139.87680305
